COUNTY,NAME,TYPE,EASTING,NORTHING,PRIMARY STOCKING OBJECTIVE,SECONDARY STOCKING OBJECTIVE,NUMBER RELEASED,STOCKING DATE,GROWTH STAGE,MARK,HATCHERY,FISH LENGTH (cm),FISH WEIGHT (g),STOCK,STOCK - STRAIN
Inverness,MAPLE,Brook,631223,5074362,Spring Stocking Program,,6930,05/17/1986,0-2 weeks after absorption of yolk sac,No mark or tag,St. Peters,1.5,0,Brook Trout,"Brook Trout  - hybrids produced by crossing domestic females with wild males from Flat Lake, Nova Scotia"
Inverness,MARGAREE,River,642964,5126927,Spring Stocking Program,,5940,05/14/1984,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,1.4,0,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MARGAREE,River,642964,5126927,Spring Stocking Program,,63000,06/30/1982,8-14 weeks after absorption of yolk sac,No mark or tag,Margaree,5,0,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MARGAREE,River,642964,5126927,Fall Stocking Program,,1125,10/24/2003,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,9,10.1,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MARGAREE,River,642964,5126927,Spring Stocking Program,,1418,06/07/1976,1-2 years from date of hatch,No mark or tag,Margaree,18,64,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Inverness,MARGAREE,River,642964,5126927,Spring Stocking Program,,999,06/09/1976,1-2 years from date of hatch,No mark or tag,Margaree,18.5,75,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Inverness,MARGAREE,River,642964,5126927,Spring Stocking Program,,4987,06/17/1976,1-2 years from date of hatch,No mark or tag,Margaree,18.5,75,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Inverness,MARGAREE,River,642964,5126927,Spring Stocking Program,,2001,05/13/1977,1-2 years from date of hatch,No mark or tag,Cobequid,16,37,Brook Trout,Brook Trout - domestic stock - Saint John 
Inverness,MARGAREE,River,642964,5126927,Spring Stocking Program,,2740,06/23/1983,8-14 weeks after absorption of yolk sac,No mark or tag,Margaree,6.1,1,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MARGAREE,River,642964,5126927,Spring Stocking Program,,8220,06/23/1983,8-14 weeks after absorption of yolk sac,No mark or tag,Margaree,6.1,1,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MARGAREE,River,642964,5126927,Fall Stocking Program,,8695,10/14/2004,20-26 weeks after absorption of yolk sac,No mark or tag,Frasers Mills,12.5,23,Brook Trout,Brook trout - sea run strain at Frasers Mills Hatchery
Inverness,MARGAREE,River,642964,5126927,Fall Stocking Program,,3550,10/23/1998,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,8,6,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE,River,642964,5126927,Fall Stocking Program,,2012,11/01/2001,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,9,10.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE,River,642964,5126927,Fall Stocking Program,,3250,11/15/2002,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.8,9.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE,River,655751,5136623,Fall Stocking Program,,539,10/24/1986,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,13,33,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MARGAREE,River,655751,5136623,Fall Stocking Program,,641,10/17/2003,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.1,7.1,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MARGAREE,River,655751,5136623,Spring Stocking Program,,28813,06/24/1983,8-14 weeks after absorption of yolk sac,No mark or tag,Margaree,5,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MARGAREE,River,655751,5136623,Fall Stocking Program,,576,10/17/1985,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,11.9,19,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MARGAREE,River,655751,5136623,Fall Stocking Program,,1750,11/02/2001,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,9.5,10.8,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE,River,655751,5136623,Fall Stocking Program,,1650,11/23/1998,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,8.5,8,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE,River,655751,5136623,Fall Stocking Program,,525,11/12/1997,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,7.5,4,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE,River,655751,5136623,Fall Stocking Program,,1400,10/24/1998,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,8.5,8,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE,River,655751,5136623,Fall Stocking Program,,1100,10/06/1999,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.8,9.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE,River,655751,5136623,Fall Stocking Program,,987,11/13/2000,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.4,7.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE CREAMERY BRIDGE,River,646354,5133117,Fall Stocking Program,,2025,10/21/2003,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,9,10.1,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MARGAREE CREAMERY BRIDGE,River,646354,5133117,Fall Stocking Program,,1775,10/23/1998,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,8,6,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE CREAMERY BRIDGE,River,646354,5133117,Fall Stocking Program,,1100,10/06/1999,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.8,9.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE CREAMERY BRIDGE,River,646354,5133117,Fall Stocking Program,,4086,11/01/2001,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,9,10.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE CREAMERY BRIDGE,River,646354,5133117,Fall Stocking Program,,2060,11/09/2002,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8,6.7,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE CREAMERY BRIDGE,River,646354,5133117,Fall Stocking Program,,1300,11/14/2002,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.1,7,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MARGAREE CREAMERY BRIDGE,River,646354,5133117,Spring Stocking Program,,1504,05/02/2006,1-2 years from date of hatch,No mark or tag,Frasers Mills,23,213,Rainbow Trout,"Rainbow Trout - Trout Lodge, Washington"
Inverness,MATHESON Glen,Brook,642965,5118673,Spring Stocking Program,,5200,05/14/1984,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,1.4,0,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MATHESON Glen,Brook,642965,5118673,Spring Stocking Program,,9880,05/16/1983,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,3.9,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MATHESON Glen,Brook,642965,5118673,Spring Stocking Program,,8170,06/17/1985,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,4.4,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MATHESON Glen,Brook,642965,5118673,Fall Stocking Program,,1494,10/09/1999,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.6,7.6,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MCCORMACK,Brook,633519,5112603,Spring Stocking Program,,1263,06/16/1983,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,4.6,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MCKAY,Brook,646326,5101179,Fall Stocking Program,,1014,11/25/1982,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,12,12,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MCKAY,Brook,646326,5101179,Fall Stocking Program,,1084,10/08/2003,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,7.7,6.3,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MCKAY,Brook,646326,5101179,Spring Stocking Program,,6792,05/18/1983,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,3.8,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MCKAY,Brook,646326,5101179,Spring Stocking Program,,2842,06/17/1985,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,4.4,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MCKAY,Brook,646326,5101179,Spring Stocking Program,,9056,05/18/1983,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,3.8,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MCKAY,Brook,646326,5101179,Spring Stocking Program,,6038,06/17/1985,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,4.4,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MCKAY,Brook,646326,5101179,Fall Stocking Program,,2130,10/23/1998,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,8,6,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MCKAY,Brook,646326,5101179,Fall Stocking Program,,3861,11/08/2000,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.4,7,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MCKAY,Brook,646326,5101179,Fall Stocking Program,,6600,10/12/2001,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,8.6,7.6,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MCKAY,Brook,646326,5101179,Fall Stocking Program,,3726,11/12/2002,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.6,8.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MCKAY,Brook,646326,5101179,Fall Stocking Program,,2511,10/14/2004,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.7,7.2,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MCKAY,Brook,646326,5101179,Fall Stocking Program,,1050,11/12/1997,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,7.5,4,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MCMILLAN,Brook,645584,5100584,Fall Stocking Program,,1014,11/25/1982,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,12,12,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MCMILLAN,Brook,645584,5100584,Fall Stocking Program,,1084,10/08/2003,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,7.7,6.3,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MCMILLAN,Brook,645584,5100584,Spring Stocking Program,,7358,05/18/1983,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,3.8,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MCMILLAN,Brook,645584,5100584,Spring Stocking Program,,2526,06/16/1983,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,4.6,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MCMILLAN,Brook,645584,5100584,Spring Stocking Program,,6038,06/17/1985,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,4.4,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MCMILLAN,Brook,645584,5100584,Fall Stocking Program,,1234,10/06/1999,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.5,8.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Kings,BOOT,Lake,360547,4972100,Spring Stocking Program,,998,04/13/1976,1-2 years from date of hatch,Adipose fin clip only,Coldbrook,17.7,59,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Inverness,MCMILLAN,Brook,645584,5100584,Fall Stocking Program,,1825,11/12/2002,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.6,8.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MCMILLAN,Brook,645584,5100584,Fall Stocking Program,,1256,10/14/2004,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.7,7.2,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MCPHERSON,Brook,628597,5075182,Spring Stocking Program,,6930,05/17/1986,0-2 weeks after absorption of yolk sac,No mark or tag,St. Peters,1.5,0,Brook Trout,"Brook Trout  - hybrids produced by crossing domestic females with wild males from Flat Lake, Nova Scotia"
Inverness,MCPHERSON,Brook,628597,5075182,Fall Stocking Program,,990,10/08/1980,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,12,18,Brook Trout,Brook Trout - progeny of Antigonish domestic eggs raised at Margaree Hatchery
Inverness,MILL,River,647205,5132345,Fall Stocking Program,,900,10/24/2003,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,9,10.1,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,MILL,River,647205,5132345,Spring Stocking Program,,3396,05/18/1983,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,3.8,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MILL,River,647205,5132345,Fall Stocking Program,,987,11/13/2000,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.4,7.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MILL,River,647205,5132345,Fall Stocking Program,,2059,11/09/2002,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8,6.7,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MILL,River,647205,5132345,Fall Stocking Program,,550,10/06/1999,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.8,9.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,MOUNT PLEASANT,Brook,644632,5121954,Spring Stocking Program,,1397,06/16/1976,1-2 years from date of hatch,No mark or tag,Margaree,18,64,Brook Trout,Brook Trout - Domestic stock - Antigonish 
Inverness,MOUNT PLEASANT,Brook,644632,5121954,Spring Stocking Program,,6038,06/17/1985,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,4.4,0,Brook Trout,Brook Trout - F1 progeny of wild Ingram female x Antigonish domestic male (020)
Inverness,MOUNT PLEASANT,Brook,644632,5121954,Fall Stocking Program,,1322,10/09/1999,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.6,7.6,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,NILE,Brook,657222,5134534,Spring Stocking Program,,12300,06/01/1982,2-8 weeks after absorption of yolk sac,No mark or tag,Margaree,3,0,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,NILE,Brook,657222,5134534,Fall Stocking Program,,1363,10/20/2003,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.7,8.3,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,NILE,Brook,657222,5134534,Fall Stocking Program,,2276,10/20/2003,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.4,8,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
Inverness,NILE,Brook,657222,5134534,Fall Stocking Program,,2360,11/23/1998,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,8.5,8,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,NILE,Brook,657222,5134534,Fall Stocking Program,,1322,10/12/1999,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.6,7.6,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,NILE,Brook,657222,5134534,Fall Stocking Program,,1480,11/04/2000,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.7,6.8,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,NILE,Brook,657222,5134534,Fall Stocking Program,,1965,10/31/2001,26-52 weeks after absorption of yolk sac,No mark or tag,Margaree,9,10.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,NILE,Brook,657222,5134534,Fall Stocking Program,,2543,11/15/2002,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8.8,9.1,Brook Trout,Brook trout. Progeny of wild brook trout from Margaree River
Inverness,O'LAW FIRST,Lake,657156,5126810,Fall Stocking Program,,2873,10/16/2003,20-26 weeks after absorption of yolk sac,No mark or tag,Margaree,8,6.6,Brook Trout,Brook Trout - Antigonish Hatchery domestic eggs raised at Margaree Hatchery and crossed with wild trout from Ingram Brook
